f1	f2
93.900	93.966
93.880	93.938
93.856	93.922
93.862	93.922
93.872	93.922
93.904	93.922
93.902	93.922
93.890	93.922
93.888	93.958
93.900	93.958
93.910	93.958
93.906	93.960
93.900	93.960
93.904	93.960
93.864	93.960
93.878	93.960
93.886	93.960
93.896	93.960
93.910	93.960
93.896	93.974
93.900	93.974
93.900	93.974
93.902	93.974
93.904	93.974
93.906	93.974
93.910	93.974
93.900	93.974
93.904	93.974
93.900	93.974
93.908	93.974
93.920	93.974
93.908	93.974
93.922	93.974
93.924	93.974
93.916	93.974
93.916	93.974
93.914	93.974
93.912	93.974
93.912	93.974
93.910	93.974
93.908	93.974
93.914	93.974
93.914	93.974
93.916	93.974
93.952	93.974
93.940	93.974
93.940	93.998
93.920	93.998
93.950	93.998
93.928	93.998
93.934	94.012
93.948	94.012
93.944	94.012
93.944	94.012
93.940	94.012
93.948	94.012
93.946	94.012
93.940	94.000
93.934	94.000
93.928	93.990
93.912	93.990
93.912	93.990
93.914	93.990
93.910	93.980
93.908	93.980
93.908	93.980
93.908	93.980
93.908	93.980
93.920	93.980
93.928	93.980
93.928	93.980
93.920	93.980
93.920	93.980
93.918	93.980
93.920	93.980
93.916	93.980
93.916	93.980
93.914	93.980
93.912	93.980
93.912	93.980
93.914	93.980
93.912	93.980
93.912	93.980
93.912	93.980
93.900	93.980
93.906	93.980
93.918	93.980
93.906	93.980
93.914	93.980
93.914	93.980
93.914	93.980
93.918	93.980
93.928	93.980
93.924	94.000
93.924	94.000
93.928	94.000
93.930	94.000
93.934	94.000
93.928	94.000
93.950	94.000
93.952	94.000
93.950	94.018
93.952	94.018
93.956	94.018
93.962	94.018
93.958	94.018
93.960	94.018
93.964	94.018
93.962	94.018
93.960	94.018
93.962	94.018
93.954	94.018
93.958	94.018
93.944	94.018
93.952	94.018
93.952	94.018
93.958	94.018
93.960	94.018
93.962	94.018
93.964	94.018
93.960	94.018
93.960	94.018
93.952	94.018
93.952	94.018
93.952	94.018
93.952	94.018
93.946	94.018
93.950	94.018
93.950	94.018
93.948	94.018
93.950	94.018
93.948	94.018
93.952	94.018
93.952	94.018
93.950	94.018
93.950	94.018
93.948	94.018
93.948	94.018
93.944	94.018
93.944	94.012
93.944	94.012
93.944	94.012
93.942	94.012
93.940	94.012
93.942	94.012
93.942	94.012
93.944	94.012
93.954	94.012
93.950	94.012
93.950	94.012
93.952	94.012
93.954	94.012
93.956	94.012
93.944	94.012
93.944	94.012
93.938	94.012
93.938	94.012
93.946	94.012
93.942	94.012
93.944	94.012
93.944	94.012
93.948	94.012
93.950	94.012
93.952	94.012
93.952	94.012
93.950	94.012
93.952	94.012
93.952	94.012
93.952	94.012
93.944	94.012
93.950	94.012
93.950	94.012
93.952	94.012
93.952	94.012
93.952	94.012
93.950	94.012
93.950	94.012
93.944	94.012
93.942	94.012
93.940	94.012
93.938	94.012
93.940	94.012
93.940	94.012
93.940	94.012
93.938	94.012
93.938	94.012
93.936	94.012
93.936	94.012
93.936	94.012
93.920	94.010
93.928	94.010
93.930	94.010
93.924	94.002
93.930	94.002
93.930	94.016
93.930	94.016
93.930	94.002
93.934	94.002
93.952	94.040
93.952	94.040
93.960	94.050
93.946	94.050
93.944	94.050
93.944	94.050
93.948	94.050
93.940	94.050
93.944	94.028
93.950	94.028
93.944	94.028
93.944	94.028
93.942	94.028
93.944	94.028
93.944	94.028
93.944	94.028
93.944	94.028
93.950	94.028
93.950	94.028
93.946	94.028
93.946	94.040
93.948	94.044
93.856	93.970
93.888	93.970
93.898	93.970
93.894	93.970
93.898	93.974
93.892	93.974
93.888	93.974
93.884	93.974
93.874	93.974
93.876	93.960
93.870	93.960
93.870	93.960
93.870	93.952
93.880	93.952
93.872	93.952
93.870	93.952
93.862	93.946
93.860	93.942
93.842	93.942
93.850	93.942
93.868	93.936
93.866	93.936
93.870	93.936
93.860	93.936
93.862	93.936
93.868	93.936
93.872	93.936
93.872	93.936
93.850	93.946
93.850	93.946
93.862	93.946
93.862	93.946
93.868	93.946
93.872	93.946
93.870	93.946
93.868	93.946
93.878	93.946
93.884	93.946
93.882	93.946
93.872	93.968
93.876	93.968
93.878	93.968
93.876	93.968
93.874	93.950
93.876	93.950
93.876	93.950
93.872	93.950
93.872	93.950
93.872	93.950
93.868	93.970
93.868	93.970
93.872	93.970
93.878	93.970
93.882	93.970
93.880	93.970
93.882	93.970
93.882	93.970
93.898	93.976
93.892	93.976
93.892	93.976
93.892	93.976
93.888	93.976
93.892	93.976
93.884	93.976
93.882	93.976
93.870	93.976
93.870	93.974
93.874	93.974
93.874	93.974
93.880	93.974
93.880	93.974
93.882	93.974
93.882	93.974
93.884	93.974
93.886	93.974
93.890	93.990
93.890	93.990
93.884	93.990
93.884	93.990
93.880	93.990
93.880	93.990
93.880	93.990
93.880	93.990
93.882	93.990
93.884	93.990
93.886	93.990
93.886	93.990
93.882	93.990
93.880	93.990
93.878	93.990
93.872	93.990
93.876	93.990
93.878	93.990
93.878	93.990
93.878	93.990
93.878	93.990
93.878	93.990
93.876	93.990
93.874	93.990
93.874	93.990
93.874	93.990
93.874	93.978
93.880	93.978
93.876	93.978
93.860	93.978
93.868	93.978
93.862	93.978
93.870	93.958
93.872	93.958
93.872	93.958
93.870	93.958
93.868	93.958
93.868	93.958
93.866	93.958
93.862	93.958
93.862	93.972
93.862	93.972
93.864	93.972
93.870	93.972
93.866	93.972
93.866	93.972
93.870	93.972
93.866	93.972
93.862	93.972
93.860	93.972
93.860	93.972
93.866	93.958
93.860	93.972
93.862	93.958
93.858	93.958
93.850	93.956
93.870	93.956
93.978	94.074
94.052	94.074
94.000	94.112
94.060	94.112
94.050	94.112
94.088	94.184
94.080	94.182
94.078	94.182
94.078	94.174
94.050	94.174
94.048	94.174
94.042	94.174
94.046	94.160
94.032	94.160
94.034	94.152
94.020	94.152
94.006	94.106
94.024	94.106
94.026	94.106
94.024	94.106
94.020	94.106
94.026	94.106
94.028	94.106
94.024	94.106
94.018	94.106
94.024	94.106
94.024	94.106
94.024	94.106
94.024	94.106
94.026	94.106
94.026	94.106
94.022	94.106
94.026	94.106
94.020	94.106
94.008	94.106
94.002	94.106
94.004	94.106
94.002	94.106
94.006	94.106
94.008	94.106
94.024	94.106
94.020	94.106
94.024	94.106
94.026	94.106
94.020	94.106
94.012	94.106
94.018	94.106
94.018	94.106
94.014	94.106
94.012	94.106
94.012	94.106
94.016	94.106
94.016	94.106
94.012	94.106
94.012	94.106
94.014	94.106
94.014	94.106
94.018	94.106
94.020	94.106
94.028	94.106
94.028	94.106
94.030	94.106
94.026	94.106
94.030	94.106
94.028	94.106
94.026	94.106
94.028	94.126
94.022	94.126
94.022	94.126
94.020	94.126
94.020	94.126
94.020	94.126
94.002	94.126
94.004	94.126
94.000	94.126
94.008	94.126
94.018	94.126
94.018	94.126
94.016	94.126
94.024	94.126
94.028	94.126
93.988	94.102
94.014	94.102
94.018	94.112
94.016	94.112
94.002	94.112
94.014	94.112
94.014	94.112
94.008	94.112
94.014	94.112
94.014	94.112
94.018	94.112
94.018	94.112
93.988	94.112
94.000	94.112
94.012	94.112
94.002	94.112
94.008	94.112
93.998	94.112
94.000	94.112
93.994	94.112
93.988	94.112
93.988	94.082
93.994	94.082
94.000	94.082
93.992	94.086
93.982	94.086
93.990	94.084
93.990	94.080
93.986	94.080
93.980	94.086
93.988	94.098
94.000	94.098
94.006	94.098
94.002	94.098
94.000	94.098
93.990	94.098
93.998	94.098
93.998	94.098
94.004	94.098
94.006	94.112
94.000	94.112
94.006	94.112
94.008	94.112
94.004	94.112
94.000	94.112
94.006	94.112
94.014	94.112
94.012	94.112
93.966	94.058
93.924	94.020
93.940	94.044
93.950	94.044
93.964	94.044
93.976	94.076
93.960	94.076
93.958	94.076
93.960	94.076
93.942	94.060
93.940	94.060
93.948	94.060
93.912	94.060
93.902	94.060
93.912	94.060
93.916	94.060
93.912	94.060
93.920	94.024
93.914	94.024
93.914	94.024
93.918	94.024
93.914	94.024
93.914	94.024
93.910	94.026
93.908	94.026
93.906	94.026
93.910	94.026
93.912	94.026
93.940	94.026
93.928	94.026
93.928	94.026
93.928	94.026
93.934	94.026
93.918	94.026
93.922	94.026
93.928	94.026
93.924	94.026
93.924	94.026
93.924	94.026
93.924	94.026
93.922	94.026
93.926	94.026
93.926	94.026
93.920	94.026
93.920	94.026
93.918	94.026
93.928	94.026
93.926	94.026
93.926	94.026
93.926	94.026
93.920	94.026
93.924	94.026
93.922	94.026
93.922	94.026
93.910	94.026
93.914	94.026
93.916	94.026
93.916	94.026
93.916	94.026
93.910	94.026
93.914	94.026
93.916	94.026
93.916	94.026
93.916	94.026
93.914	94.026
93.912	94.026
93.912	94.026
93.902	94.026
93.902	94.026
93.902	94.026
93.902	94.026
93.904	94.026
93.900	94.026
93.900	94.026
93.900	94.026
93.900	94.016
93.906	94.016
93.918	94.016
93.916	94.016
93.916	94.016
93.906	94.016
93.908	94.016
93.908	94.016
93.906	94.016
93.904	94.016
93.906	94.016
93.906	94.016
93.904	94.016
93.904	94.016
93.906	94.016
93.906	94.016
93.906	94.016
93.904	94.016
93.904	94.016
93.904	94.016
93.904	94.016
93.904	94.016
93.906	94.016
93.906	94.016
93.914	94.016
93.914	94.016
93.914	94.016
93.914	94.016
93.908	94.016
93.916	94.016
93.908	94.016
93.908	94.016
93.908	94.016
93.908	94.016
93.908	94.016
93.906	94.016
93.908	94.016
93.908	94.016
93.914	94.016
93.910	94.016
93.910	94.016
93.914	94.016
93.910	94.016
93.912	94.016
93.912	94.016
93.928	94.030
93.930	94.030
93.926	94.030
93.920	94.028
93.926	94.028
93.924	94.028
93.924	94.028
93.924	94.028
93.922	94.028
93.920	94.028
93.928	94.028
93.934	94.028
93.932	94.028
93.938	94.028
93.958	94.028
93.954	94.028
93.946	94.058
93.942	94.058
93.944	94.058
93.950	94.058
93.940	94.058
93.940	94.058
93.942	94.058
93.940	94.058
93.936	94.058
93.936	94.058
93.938	94.058
93.940	94.058
93.940	94.058
93.942	94.058
93.940	94.058
93.936	94.058
93.922	94.058
93.912	94.058
93.920	94.058
93.918	94.058
93.930	94.058
93.930	94.058
93.932	94.058
93.920	94.058
93.920	94.058
93.916	94.058
93.916	94.058
93.918	94.034
93.922	94.034
93.922	94.034
93.920	94.034
93.920	94.034
93.920	94.034
93.922	94.034
93.924	94.034
93.924	94.034
93.926	94.034
93.924	94.034
93.928	94.034
93.944	94.034
93.938	94.034
93.938	94.034
93.938	94.034
93.936	94.034
93.926	94.034
93.932	94.034
93.932	94.034
93.932	94.034
93.932	94.034
93.928	94.034
93.928	94.034
93.928	94.034
93.928	94.034
93.934	94.034
93.932	94.034
93.932	94.034
93.930	94.034
93.928	94.034
93.926	94.034
93.930	94.034
93.928	94.034
93.924	94.034
93.932	94.032
93.924	94.032
93.926	94.032
93.926	94.032
93.926	94.032
93.926	94.032
93.930	94.032
93.928	94.032
93.928	94.032
93.926	94.032
93.930	94.032
93.922	94.032
93.922	94.032
93.924	94.032
93.922	94.032
93.926	94.032
93.924	94.032
93.924	94.032
93.924	94.032
93.924	94.032
93.924	94.032
93.926	94.032
93.930	94.032
93.930	94.032
93.930	94.032
93.930	94.032
93.940	94.042
93.940	94.056
93.938	94.040
93.940	94.040
93.940	94.040
93.940	94.040
93.928	94.040
93.928	94.040
93.928	94.040
93.928	94.040
93.932	94.040
93.938	94.040
93.936	94.040
93.934	94.040
93.934	94.040
93.928	94.040
93.928	94.040
93.930	94.040
93.928	94.040
93.930	94.040
93.928	94.040
93.934	94.040
93.934	94.040
93.930	94.040
93.930	94.040
93.926	94.040
93.924	94.002
93.902	93.950
93.866	94.008
93.852	94.008
93.856	94.008
93.876	94.008
93.866	94.008
93.884	94.008
93.882	94.008
93.876	94.008
93.880	94.008
93.878	94.008
93.878	94.008
93.882	94.008
93.876	94.008
93.876	94.008
93.880	94.008
93.872	94.008
93.872	94.008
93.876	94.008
93.874	94.008
93.878	94.008
93.884	94.008
93.894	94.008
93.890	94.008
93.896	94.008
93.926	94.032
93.922	94.032
93.934	94.032
93.922	94.032
93.920	94.032
93.920	94.032
93.918	94.032
93.910	94.032
93.908	94.032
93.906	94.032
93.908	94.032
93.908	94.032
93.912	94.032
93.912	94.032
93.916	94.032
93.916	94.032
93.902	94.032
93.856	94.022
93.860	94.022
93.870	94.022
93.874	94.022
93.880	94.022
93.884	94.022
93.896	94.022
93.890	94.022
93.892	94.022
93.892	94.022
93.892	94.022
93.910	94.022
93.916	94.022
93.912	94.022
93.914	94.022
93.914	94.022
93.900	94.022
93.900	94.022
93.904	94.022
93.904	94.022
93.904	94.022
93.904	94.022
93.900	94.022
93.898	94.022
93.894	94.022
93.898	94.022
93.898	94.022
93.900	94.022
93.892	94.022
93.892	94.022
93.890	94.022
93.892	94.022
93.892	94.022
93.894	94.022
93.892	94.022
93.894	94.022
93.894	94.022
93.894	94.022
93.890	94.022
93.890	93.992
93.890	93.992
93.890	93.992
93.880	93.992
93.880	93.992
93.876	93.992
93.878	93.998
93.874	93.998
93.874	93.998
93.866	93.998
93.866	93.998
93.866	93.998
93.876	93.998
93.870	93.998
93.864	93.998
93.852	93.998
93.854	93.960
93.864	93.960
93.864	93.960
93.866	93.960
93.866	93.960
93.866	93.960
93.866	93.960
93.868	93.960
93.866	93.960
93.866	93.960
93.866	93.960
93.866	93.960
93.866	93.960
93.872	93.960
93.872	93.960
93.874	93.960
93.874	93.960
93.876	93.960
93.880	93.960
93.878	93.960
93.878	93.960
93.878	93.960
93.878	93.960
93.880	93.960
93.884	93.960
93.882	93.960
93.882	93.960
93.882	93.960
93.890	93.960
93.882	93.960
93.882	93.960
93.882	93.960
93.882	93.960
93.888	93.960
93.882	93.960
93.882	93.960
93.882	93.960
93.876	93.960
93.870	93.960
93.870	93.960
93.870	93.960
93.870	93.960
93.878	93.960
93.878	94.002
93.878	94.002
93.878	94.002
93.878	94.004
93.882	94.002
93.882	94.002
93.878	94.002
93.876	94.002
93.876	94.002
93.874	94.002
93.876	94.002
93.876	94.002
93.878	94.002
93.878	94.002
93.878	94.002
93.888	94.002
93.886	94.002
93.886	94.002
93.886	94.002
93.884	94.002
93.884	94.002
93.884	94.002
93.876	94.002
93.876	94.002
93.876	94.002
93.868	94.002
93.876	94.002
93.876	94.002
93.876	94.002
93.870	94.002
93.870	94.002
93.866	94.002
93.866	94.002
93.866	94.002
93.862	93.980
93.860	93.980
93.868	93.980
93.864	93.980
93.870	93.980
93.870	93.980
93.870	93.980
93.868	93.980
93.868	93.980
93.868	93.980
93.860	93.980
93.860	93.980
93.856	93.980
93.858	93.980
93.854	93.980
93.860	93.980
93.860	93.980
93.860	93.980
93.860	93.980
93.860	93.980
93.866	93.980
93.864	93.984
93.866	93.984
93.860	93.984
93.860	93.984
93.860	93.984
93.860	93.984
93.862	93.984
93.862	93.984
93.860	93.984
93.862	93.988
93.860	93.988
93.864	93.988
93.866	93.992
93.866	93.992
93.866	93.992
93.868	93.992
93.868	93.992
93.868	93.992
93.872	93.992
93.872	93.992
93.880	93.992
93.880	93.992
93.880	93.992
93.878	93.992
93.874	93.992
93.878	93.992
93.872	93.992
93.870	93.992
93.870	93.992
93.870	93.992
93.868	93.992
93.872	93.992
93.872	93.992
93.874	93.992
93.872	93.992
93.876	93.992
93.876	93.992
93.872	93.992
93.874	93.992
93.874	93.992
93.876	93.992
93.886	94.008
93.888	94.008
93.886	94.016
93.880	93.952
93.856	93.952
93.862	93.952
93.862	93.952
93.862	93.952
93.862	93.952
93.874	93.952
93.910	94.010
93.920	94.010
93.938	94.010
93.928	94.010
93.936	94.010
93.924	94.010
93.896	94.010
93.890	94.010
93.896	94.010
93.900	94.010
93.888	94.010
93.880	94.010
93.882	94.010
93.876	94.010
93.878	94.010
93.882	94.010
93.888	94.010
93.888	94.010
93.880	94.010
93.880	94.010
93.878	94.010
93.874	94.010
93.876	94.010
93.878	94.010
93.926	94.010
93.904	94.010
93.890	94.010
93.876	94.010
93.876	94.010
93.876	94.010
93.876	94.010
93.876	94.010
93.876	94.010
93.872	94.010
93.872	94.010
93.888	94.010
93.888	94.010
93.872	94.010
93.874	94.010
93.874	94.010
93.874	94.010
93.874	94.010
93.882	94.010
93.878	94.010
93.882	94.010
93.882	94.010
93.880	94.010
93.880	94.010
93.878	94.010
93.876	94.010
93.880	94.010
93.880	94.010
93.880	94.010
93.880	94.010
93.874	93.998
93.880	93.998
93.876	93.998
93.882	93.998
93.882	93.998
93.874	93.998
93.872	93.998
93.870	93.998
93.870	93.998
93.870	93.998
93.870	93.998
93.868	93.998
93.868	93.998
93.872	93.998
93.872	93.998
93.870	93.998
93.872	93.998
93.882	93.998
93.868	93.998
93.872	93.998
93.870	93.998
93.872	93.998
93.874	93.998
93.870	93.998
93.868	93.998
93.858	93.998
93.860	93.986
93.868	93.986
93.868	93.986
93.868	93.986
93.870	93.986
93.870	93.986
93.866	93.986
93.870	93.998
93.866	93.998
93.860	93.998
93.856	93.998
93.854	93.998
93.860	93.984
93.858	93.984
93.858	93.984
93.858	93.984
93.852	93.984
93.860	93.984
93.862	93.984
93.860	93.984
93.852	93.984
93.850	93.984
93.856	93.984
93.856	93.984
93.856	93.984
93.858	93.984
93.856	93.972
93.852	93.970
93.852	93.970
93.852	93.970
93.854	93.970
93.858	93.970
93.860	93.970
93.852	93.970
93.852	93.970
93.852	93.970
93.854	93.970
93.854	93.970
93.854	93.970
93.854	93.970
93.854	93.970
93.860	93.970
93.862	93.970
93.864	93.970
93.860	93.970
93.860	93.970
93.860	93.970
93.862	93.970
93.862	93.970
93.866	93.970
93.862	93.970
93.864	93.970
93.866	93.970
93.866	93.970
93.868	93.970
93.860	93.970
93.866	93.970
93.868	93.986
93.862	93.986
93.862	93.986
93.866	93.986
93.866	93.986
93.862	93.986
93.862	93.986
93.862	93.986
93.862	93.986
93.862	93.986
93.864	93.992
93.864	93.992
93.866	93.992
93.868	93.992
93.870	93.992
93.870	93.992
93.870	93.992
93.870	93.992
93.870	93.992
93.868	93.992
93.866	93.992
93.866	93.992
93.870	93.992
93.870	93.992
93.872	93.992
93.868	93.992
93.868	93.992
93.868	93.992
93.866	93.992
93.866	93.992
93.852	93.982
93.856	93.982
93.864	93.982
93.864	93.982
93.864	93.982
93.864	93.982
93.864	93.982
93.862	93.982
93.864	93.982
93.864	93.982
93.864	93.982
93.860	93.982
93.860	93.982
93.860	93.982
93.860	93.982
93.860	93.982
93.868	93.982
93.868	93.982
93.872	93.982
93.876	93.982
93.874	93.982
93.874	93.982
93.868	93.982
93.868	93.982
93.866	93.982
93.866	93.986
93.864	93.986
93.870	93.986
93.866	93.986
93.866	93.986
93.866	93.986
93.866	93.986
93.866	93.986
93.868	93.986
93.870	93.986
93.866	93.986
93.864	93.986
93.868	93.986
93.870	93.986
93.868	93.986
93.866	93.986
93.868	93.986
93.868	93.986
93.862	93.986
93.856	93.986
93.864	93.984
93.862	93.984
93.864	93.984
93.866	93.984
93.870	93.984
93.870	93.984
93.866	93.984
93.866	93.984
93.868	93.984
93.864	93.984
93.864	93.984
93.864	93.984
93.858	93.984
93.854	93.988
93.848	93.988
93.870	93.988
93.856	93.988
93.854	93.988
93.852	93.988
93.858	93.988
93.854	93.988
93.854	93.988
93.856	93.988
93.860	93.988
93.866	93.988
93.866	93.988
93.852	93.988
93.832	93.988
93.810	93.952
93.840	93.952
93.820	93.952
93.826	93.952
93.816	93.952
93.812	93.952
93.810	93.952
93.810	93.952
93.814	93.952
93.818	93.952
93.818	93.952
93.824	93.952
93.818	93.952
93.812	93.952
93.814	93.952
93.814	93.952
93.814	93.952
93.814	93.952
93.812	93.952
93.812	93.952
93.816	93.952
93.818	93.952
93.816	93.952
93.816	93.952
93.816	93.952
93.816	93.952
93.818	93.952
93.818	93.936
93.818	93.936
93.818	93.936
93.812	93.936
93.812	93.936
93.814	93.936
